timestamp,position,predicted,actual,return
2024-08-30 04:00:00,1,59397.32041582626,58835.33,-0.0037981938599365166
2024-08-30 05:00:00,1,59235.70949780138,59327.8,0.008370310831944023
2024-08-30 06:00:00,1,59668.98786906129,59247.49,-0.0013536655665641563
2024-08-30 07:00:00,-1,58906.64349753493,59450.4,-0.0034247864339907647
2024-08-30 08:00:00,1,59639.57079574569,59582.96,0.0022297579158424108
2024-08-30 09:00:00,-1,59064.93176438081,59543.8,0.0006572348872898597
2024-08-30 10:00:00,1,59872.844597309595,59416.49,-0.0021380899438733325
2024-08-30 11:00:00,1,59943.87310507187,59527.27,0.0018644655717629708
2024-08-30 12:00:00,1,59677.54086214325,59620.7,0.0015695327536438392
2024-08-30 13:00:00,-1,58572.2091500977,58514.94,0.018546578621183495
2024-08-30 14:00:00,-1,57594.53301029966,58121.9,0.006716917081347103
2024-08-30 15:00:00,-1,58086.23938551538,58458.03,-0.0057831901572384485
2024-08-30 16:00:00,-1,58292.32459965873,58583.74,-0.0021504316857752326
2024-08-30 17:00:00,1,59074.955219054755,59346.3,0.013016581051329345
2024-08-30 18:00:00,-1,58769.83880676375,58724.11,0.01048405713582822
2024-08-30 19:00:00,1,59392.823152293575,59036.44,0.00531859912393737
2024-08-30 20:00:00,-1,58864.80780574077,59068.19,-0.0005378034312367074
2024-08-30 21:00:00,-1,58983.37849548703,59268.36,-0.0033887952212518827
2024-08-30 22:00:00,-1,59164.62540206058,59093.75,0.002946091304027994
2024-08-30 23:00:00,1,59406.73153247526,59247.77,0.002606367001586408
2024-08-31 00:00:00,1,59312.41966448781,59243.37,-7.426439847430847e-05
2024-08-31 01:00:00,-1,59195.966332083844,59203.25,0.000677206580246914
2024-08-31 02:00:00,1,59320.68443349656,59258.08,0.0009261315890597517
2024-08-31 03:00:00,1,59753.16449401441,59296.01,0.0006400814876216086
2024-08-31 04:00:00,-1,58966.807480852796,59221.33,0.0012594439322308581
2024-08-31 05:00:00,1,59650.9849992147,59215.19,-0.00010367886030251969
2024-08-31 06:00:00,-1,58792.97646002322,59147.23,0.0011476784926300013
2024-08-31 07:00:00,-1,59042.560697094435,59041.92,0.0017804722216070803
2024-08-31 08:00:00,-1,58853.49701783188,58945.49,0.0016332463442923315
2024-08-31 09:00:00,1,59089.78565497726,59090.74,0.0024641410224938327
2024-08-31 10:00:00,-1,59038.78022024639,59087.16,6.0584788750225e-05
2024-08-31 11:00:00,-1,58995.73317710366,59228.2,-0.0023869822140714426
2024-08-31 12:00:00,-1,58907.91205547792,58995.4,0.003930560104814863
2024-08-31 13:00:00,-1,58723.639794589944,59082.96,-0.0014841835126128084
2024-08-31 14:00:00,1,59111.844811744566,59027.59,-0.0009371568384522816
2024-08-31 15:00:00,-1,58705.939653554335,58958.69,0.0011672507720541221
2024-08-31 16:00:00,1,59167.921504633014,58941.76,-0.00028715020635635373
2024-08-31 17:00:00,-1,58905.9439401675,58943.68,-3.25745278050444e-05
2024-08-31 18:00:00,-1,58696.02507238971,58816.77,0.0021530722208047324
2024-08-31 19:00:00,1,59037.98115724108,58904.6,0.00149328159298788
2024-08-31 20:00:00,1,59229.46327975687,59073.74,0.002871422605365276
2024-08-31 21:00:00,1,59357.0510346022,59037.73,-0.0006095771149751948
2024-08-31 22:00:00,-1,59024.78946805036,58975.29,0.0010576287401294448
2024-08-31 23:00:00,1,58984.284680997196,58958.51,-0.00028452594298389777
2024-09-01 00:00:00,-1,58820.816672413246,58857.04,0.0017210407793548574
2024-09-01 01:00:00,-1,58312.07380146559,58489.71,0.00624105459601777
2024-09-01 02:00:00,1,58847.19235162975,58546.3,0.000967520611745276
2024-09-01 03:00:00,1,58650.89019700476,58439.26,-0.0018282965789469337
2024-09-01 04:00:00,1,58481.88528802579,57983.88,-0.007792364242805344
2024-09-01 05:00:00,1,58250.945115754876,58179.71,0.003377317971822544
2024-09-01 06:00:00,1,58852.66860160528,58432.1,0.004338110313715888
2024-09-01 07:00:00,-1,58239.37669214302,58254.54,0.003038740692187987
2024-09-01 08:00:00,-1,57800.212647291424,58196.71,0.0009927123276572392
2024-09-01 09:00:00,-1,57579.84039120538,57969.48,0.003904516251863652
2024-09-01 10:00:00,1,58309.83308384179,58214.7,0.00423015697225495
2024-09-01 11:00:00,-1,58097.48400328806,57997.92,0.0037238017201840575
2024-09-01 12:00:00,-1,57956.069156384685,58203.66,-0.0035473685952876455
2024-09-01 13:00:00,-1,57935.99550826537,57924.48,0.004796605574288632
2024-09-01 14:00:00,-1,57714.073561913174,58196.38,-0.004694043002198624
2024-09-01 15:00:00,1,58624.87457060363,58200.0,6.220318170997267e-05
2024-09-01 16:00:00,-1,57883.76526865645,58099.09,0.0017338487972509192
2024-09-01 17:00:00,1,58458.23283651719,58545.07,0.007676195961072768
2024-09-01 18:00:00,1,58725.60064442802,58506.39,-0.0006606875694230153
2024-09-01 19:00:00,-1,58433.60321407558,58470.12,0.0006199322843196581
2024-09-01 20:00:00,1,58760.99635121281,58365.33,-0.0017921974505952932
2024-09-01 21:00:00,-1,57131.55245183836,57319.91,0.017911660912394364
2024-09-01 22:00:00,-1,56938.7303597645,57362.31,-0.000739708070023037
2024-09-01 23:00:00,1,57770.69084351911,57544.89,0.0031829262106076576
2024-09-02 00:00:00,-1,57499.44012127677,57442.35,0.0017819132159258776
2024-09-02 01:00:00,1,57843.297581978964,57577.58,0.002354186414727169
2024-09-02 02:00:00,1,57675.939259991996,57679.41,0.0017685703358842407
2024-09-02 03:00:00,-1,57577.34829680963,57478.91,0.0034761104525861133
2024-09-02 04:00:00,1,57717.04992522341,57775.45,0.00515910966300498
2024-09-02 05:00:00,1,58060.89957734548,57727.78,-0.0008250909339520204
2024-09-02 06:00:00,-1,57558.164132155354,57556.68,0.0029639109627981287
2024-09-02 07:00:00,1,58158.51708199208,58154.93,0.01039410195306609
2024-09-02 08:00:00,-1,58037.95187886128,58401.49,-0.0042397093419250555
2024-09-02 09:00:00,-1,58277.483399293575,58446.89,-0.000777377426500616
2024-09-02 10:00:00,1,58790.45514926036,58435.34,-0.00019761530510867064
2024-09-02 11:00:00,-1,58394.621790666475,58363.42,0.0012307620696653473
2024-09-02 12:00:00,-1,58274.77545796035,58227.06,0.0023363949542367563
2024-09-02 13:00:00,-1,58141.40624188181,58657.5,-0.007392439185492147
2024-09-02 14:00:00,-1,58565.97646741818,58601.44,0.0009557175126794983
2024-09-02 15:00:00,-1,58303.574918130966,58359.21,0.004133516172981469
2024-09-02 16:00:00,1,58469.268051612606,58539.38,0.003087259063308058
2024-09-02 17:00:00,-1,58382.62431835176,58490.3,0.0008384099729104488
2024-09-02 18:00:00,-1,58460.529450714865,58458.99,0.0005353024347627717
2024-09-02 19:00:00,1,59219.528398603936,59030.11,0.00976958377146103
2024-09-02 20:00:00,1,59276.46901926577,58994.91,-0.0005963058513697009
2024-09-02 21:00:00,1,59227.816826954215,59268.45,0.004636671197565919
2024-09-02 22:00:00,-1,59252.60332750415,59137.23,0.002213994123348829
2024-09-02 23:00:00,1,59411.30800640215,59174.04,0.000622450527358107
2024-09-03 00:00:00,1,59293.28024702928,59326.74,0.0025805234863125297
2024-09-03 01:00:00,-1,58946.10425352132,59382.87,-0.0009461163718081368
2024-09-03 02:00:00,-1,59012.132848409456,59088.21,0.004962037031891579
2024-09-03 03:00:00,-1,58965.8653873039,59076.51,0.00019800904444384235
2024-09-03 04:00:00,1,59617.02009193525,59207.82,0.002222710854111011
2024-09-03 05:00:00,-1,58836.10708667869,58890.74,0.005355373665167908
2024-09-03 06:00:00,1,59556.75998941873,59048.51,0.002679028995050904
2024-09-03 07:00:00,-1,58751.10118878844,58806.88,0.004092059223848403
2024-09-03 08:00:00,-1,58571.77244425775,58883.15,-0.0012969570907350309
2024-09-03 09:00:00,1,59337.93854373569,59049.7,0.0028284831908618278
2024-09-03 10:00:00,-1,58928.662424062255,58987.0,0.00106181741820868
2024-09-03 11:00:00,1,59644.41809082542,59166.99,0.0030513502975231485
2024-09-03 12:00:00,-1,57851.22960314861,58378.29,0.01333006799906497
2024-09-03 13:00:00,-1,57317.166277239936,57674.45,0.01205653677077564
2024-09-03 14:00:00,1,57781.62542623459,57720.75,0.000802781821066398
2024-09-03 15:00:00,-1,57161.6449065349,57675.03,0.000792089499876581
2024-09-03 16:00:00,-1,57344.95731738365,57750.54,-0.001309232088825997
2024-09-03 17:00:00,1,58202.3269215788,57976.18,0.003907149612800147
2024-09-03 18:00:00,1,58200.01100949456,58091.93,0.001996509601012002
2024-09-03 19:00:00,1,58287.59270511451,58249.98,0.0027206877099797324
2024-09-03 20:00:00,-1,58197.633153943956,58135.39,0.0019672109758664944
2024-09-03 21:00:00,-1,57966.702489956864,57874.9,0.004480747441446561
2024-09-03 22:00:00,-1,57335.553637892575,57500.0,0.0064777649723801066
2024-09-03 23:00:00,-1,56975.83300418471,57400.0,0.0017391304347826088
2024-09-04 00:00:00,-1,56501.40295142778,56794.71,0.010545121951219528
2024-09-04 01:00:00,-1,56606.0000924028,56649.3,0.0025602736592896806
2024-09-04 02:00:00,1,56959.00810797125,56702.02,0.0009306381543989755
2024-09-04 03:00:00,1,57091.042840175214,56736.3,0.0006045639996600847
2024-09-04 04:00:00,-1,56088.80828733152,56279.89,0.008044408958638534
2024-09-04 05:00:00,1,56448.9460275559,56312.58,0.0005808469064172359
2024-09-04 06:00:00,1,57242.08575849517,56740.21,0.007593862685744418
2024-09-04 07:00:00,1,57106.32658734515,56796.09,0.0009848394991840421
2024-09-04 08:00:00,-1,56782.342113691906,56619.8,0.003103910850201019
2024-09-04 09:00:00,-1,56359.80181599183,56515.19,0.0018475868865661937
2024-09-04 10:00:00,1,56821.919862716946,56671.39,0.0027638587077208282
2024-09-04 11:00:00,-1,56405.21998189447,56701.6,-0.0005330732138385723
2024-09-04 12:00:00,-1,56227.68913557992,56566.2,0.002387939670132791
2024-09-04 13:00:00,1,57520.80428119092,57579.29,0.01790981186645035
2024-09-04 14:00:00,1,58041.3514641593,58079.13,0.008680898982950233
2024-09-04 15:00:00,1,58456.8323995106,58443.01,0.0062652453643848435
2024-09-04 16:00:00,-1,57634.714350271504,57881.3,0.009611243500291978
2024-09-04 17:00:00,1,57999.30885300668,57716.71,-0.0028435781504562575
2024-09-04 18:00:00,1,58025.52689827982,58013.77,0.005146863014194636
2024-09-04 19:00:00,-1,57489.6533343981,58047.57,-0.0005826202985946769
2024-09-04 20:00:00,1,58331.18148684387,58077.79,0.0005206074948529484
2024-09-04 21:00:00,-1,58059.56471579891,58124.86,-0.0008104647232616756
2024-09-04 22:00:00,-1,57949.26526149462,57949.95,0.0030092115490687374
2024-09-04 23:00:00,1,58022.887558072536,58022.5,0.0012519424089236127
2024-09-05 00:00:00,-1,57889.82451519007,58066.86,-0.0007645310009048315
2024-09-05 01:00:00,-1,57724.17913425359,57713.25,0.00608970417894132
2024-09-05 02:00:00,-1,57394.604567517235,57070.84,0.011131066089676175
2024-09-05 03:00:00,1,57377.81379326489,57236.01,0.0028941224625396358
2024-09-05 04:00:00,-1,57125.664044139354,57215.77,0.0003536235317592061
2024-09-05 05:00:00,-1,56957.94004207715,56941.68,0.004790462489624741
2024-09-05 06:00:00,1,57419.01536374284,57185.1,0.004274900213692295
2024-09-05 07:00:00,1,57287.04035461389,57027.27,-0.0027599846813243616
2024-09-05 08:00:00,1,57055.97279621263,56751.48,-0.004836107357059063
2024-09-05 09:00:00,-1,56597.08954046274,56780.66,-0.0005141716127931869
2024-09-05 10:00:00,1,56835.239428815024,56754.47,-0.00046124860119629336
2024-09-05 11:00:00,-1,56550.30638683096,56665.06,0.0015753825205310436
2024-09-05 12:00:00,1,56990.677575887225,56992.34,0.005775693169653378
2024-09-05 13:00:00,-1,56878.01750899426,56553.45,0.007700859448831184
2024-09-05 14:00:00,-1,56448.97759062592,56000.0,0.009786317191966133
2024-09-05 15:00:00,1,56285.43642957951,56296.59,0.005296249999999937
2024-09-05 16:00:00,1,56664.72584304975,56542.31,0.0043647403865847145
2024-09-05 17:00:00,1,57172.40197062893,56590.35,0.0008496292422435673
